Date,Elev_NGVD29,Project
9/10/1988,1494,Hills Creek
9/11/1988,1494,Hills Creek
9/12/1988,1493,Hills Creek
9/13/1988,1493,Hills Creek
9/14/1988,1492,Hills Creek
9/15/1988,1492,Hills Creek
9/16/1988,1491,Hills Creek
9/17/1988,1491,Hills Creek
9/18/1988,1491,Hills Creek
9/19/1988,1490,Hills Creek
9/20/1988,1490,Hills Creek
9/21/1988,1490,Hills Creek
9/22/1988,1490,Hills Creek
9/23/1988,1489,Hills Creek
9/24/1988,1489,Hills Creek
9/25/1988,1489,Hills Creek
9/26/1988,1488,Hills Creek
9/27/1988,1488,Hills Creek
9/28/1988,1488,Hills Creek
9/29/1988,1486,Hills Creek
9/30/1988,1485,Hills Creek
10/1/1988,1485,Hills Creek
10/2/1988,1485,Hills Creek
10/3/1988,1484,Hills Creek
10/4/1988,1483,Hills Creek
10/5/1988,1482,Hills Creek
10/6/1988,1482,Hills Creek
10/7/1988,1481,Hills Creek
10/8/1988,1481,Hills Creek
10/9/1988,1479,Hills Creek
10/10/1988,1478,Hills Creek
10/11/1988,1477,Hills Creek
10/12/1988,1477,Hills Creek
10/13/1988,1476,Hills Creek
10/14/1988,1475,Hills Creek
10/15/1988,1473,Hills Creek
10/16/1988,1471,Hills Creek
10/17/1988,1470,Hills Creek
10/18/1988,1468,Hills Creek
10/19/1988,1466,Hills Creek
10/20/1988,1465,Hills Creek
10/21/1988,1464,Hills Creek
10/22/1988,1464,Hills Creek
10/23/1988,1463,Hills Creek
10/24/1988,1461,Hills Creek
10/25/1988,1460,Hills Creek
10/26/1988,1458,Hills Creek
10/27/1988,1457,Hills Creek
10/28/1988,1455,Hills Creek
10/29/1988,1453,Hills Creek
10/30/1988,1452,Hills Creek
10/31/1988,1452,Hills Creek
11/1/1988,1452,Hills Creek
11/2/1988,1452,Hills Creek
11/3/1988,1452,Hills Creek
11/4/1988,1453,Hills Creek
11/5/1988,1453,Hills Creek
11/6/1988,1453,Hills Creek
11/7/1988,1454,Hills Creek
11/8/1988,1454,Hills Creek
11/9/1988,1454,Hills Creek
11/10/1988,1454,Hills Creek
11/11/1988,1455,Hills Creek
11/12/1988,1455,Hills Creek
11/13/1988,1455,Hills Creek
11/14/1988,1456,Hills Creek
11/15/1988,1456,Hills Creek
11/16/1988,1457,Hills Creek
11/17/1988,1458,Hills Creek
11/18/1988,1458,Hills Creek
11/19/1988,1458,Hills Creek
11/20/1988,1459,Hills Creek
11/21/1988,1461,Hills Creek
11/22/1988,1464,Hills Creek
11/23/1988,1466,Hills Creek
11/24/1988,1465,Hills Creek
11/25/1988,1463,Hills Creek
11/26/1988,1461,Hills Creek
11/27/1988,1459,Hills Creek
11/28/1988,1459,Hills Creek
11/29/1988,1458,Hills Creek
11/30/1988,1456,Hills Creek
12/1/1988,1455,Hills Creek
12/2/1988,1454,Hills Creek
12/3/1988,1453,Hills Creek
12/4/1988,1452,Hills Creek
12/5/1988,1451,Hills Creek
12/6/1988,1450,Hills Creek
12/7/1988,1450,Hills Creek
12/8/1988,1450,Hills Creek
12/9/1988,1449,Hills Creek
12/10/1988,1449,Hills Creek
12/11/1988,1449,Hills Creek
12/12/1988,1448,Hills Creek
12/13/1988,1448,Hills Creek
12/14/1988,1448,Hills Creek
12/15/1988,1448,Hills Creek
12/16/1988,1448,Hills Creek
12/17/1988,1448,Hills Creek
12/18/1988,1448,Hills Creek
12/19/1988,1448,Hills Creek
12/20/1988,1448,Hills Creek
12/21/1988,1448,Hills Creek
12/22/1988,1448,Hills Creek
12/23/1988,1448,Hills Creek
12/24/1988,1448,Hills Creek
12/25/1988,1448,Hills Creek
12/26/1988,1448,Hills Creek
12/27/1988,1448,Hills Creek
12/28/1988,1448,Hills Creek
12/29/1988,1448,Hills Creek
12/30/1988,1448,Hills Creek
12/31/1988,1448,Hills Creek
1/1/1989,1448,Hills Creek
1/2/1989,1448,Hills Creek
1/3/1989,1448,Hills Creek
1/4/1989,1449,Hills Creek
1/5/1989,1449,Hills Creek
1/6/1989,1449,Hills Creek
1/7/1989,1449,Hills Creek
1/8/1989,1449,Hills Creek
1/9/1989,1453,Hills Creek
1/10/1989,1461,Hills Creek
1/11/1989,1461,Hills Creek
1/12/1989,1460,Hills Creek
1/13/1989,1459,Hills Creek
1/14/1989,1457,Hills Creek
1/15/1989,1456,Hills Creek
1/16/1989,1455,Hills Creek
1/17/1989,1455,Hills Creek
1/18/1989,1454,Hills Creek
1/19/1989,1454,Hills Creek
1/20/1989,1453,Hills Creek
1/21/1989,1453,Hills Creek
1/22/1989,1453,Hills Creek
1/23/1989,1453,Hills Creek
1/24/1989,1453,Hills Creek
1/25/1989,1452,Hills Creek
1/26/1989,1451,Hills Creek
1/27/1989,1451,Hills Creek
1/28/1989,1450,Hills Creek
1/29/1989,1450,Hills Creek
1/30/1989,1450,Hills Creek
1/31/1989,1450,Hills Creek
2/1/1989,1451,Hills Creek
2/2/1989,1452,Hills Creek
2/3/1989,1453,Hills Creek
2/4/1989,1454,Hills Creek
2/5/1989,1454,Hills Creek
2/6/1989,1455,Hills Creek
2/7/1989,1455,Hills Creek
2/8/1989,1456,Hills Creek
2/9/1989,1456,Hills Creek
2/10/1989,1456,Hills Creek
2/11/1989,1457,Hills Creek
2/12/1989,1457,Hills Creek
2/13/1989,1457,Hills Creek
2/14/1989,1458,Hills Creek
2/15/1989,1458,Hills Creek
2/16/1989,1458,Hills Creek
2/17/1989,1459,Hills Creek
2/18/1989,1460,Hills Creek
2/19/1989,1462,Hills Creek
2/20/1989,1463,Hills Creek
2/21/1989,1464,Hills Creek
2/22/1989,1466,Hills Creek
2/23/1989,1468,Hills Creek
2/24/1989,1470,Hills Creek
2/25/1989,1471,Hills Creek
2/26/1989,1472,Hills Creek
2/27/1989,1473,Hills Creek
2/28/1989,1473,Hills Creek
3/1/1989,1474,Hills Creek
3/2/1989,1475,Hills Creek
3/3/1989,1475,Hills Creek
3/4/1989,1476,Hills Creek
3/5/1989,1478,Hills Creek
3/6/1989,1484,Hills Creek
3/7/1989,1487,Hills Creek
3/8/1989,1490,Hills Creek
3/9/1989,1493,Hills Creek
3/10/1989,1497,Hills Creek
3/11/1989,1500,Hills Creek
3/12/1989,1503,Hills Creek
3/13/1989,1506,Hills Creek
3/14/1989,1508,Hills Creek
3/15/1989,1508,Hills Creek
3/16/1989,1509,Hills Creek
3/17/1989,1509,Hills Creek
3/18/1989,1510,Hills Creek
3/19/1989,1511,Hills Creek
3/20/1989,1511,Hills Creek
3/21/1989,1512,Hills Creek
3/22/1989,1512,Hills Creek
3/23/1989,1513,Hills Creek
3/24/1989,1514,Hills Creek
3/25/1989,1514,Hills Creek
3/26/1989,1515,Hills Creek
3/27/1989,1515,Hills Creek
3/28/1989,1516,Hills Creek
3/29/1989,1517,Hills Creek
3/30/1989,1517,Hills Creek
3/31/1989,1518,Hills Creek
4/1/1989,1518,Hills Creek
4/2/1989,1519,Hills Creek
4/3/1989,1519,Hills Creek
4/4/1989,1520,Hills Creek
4/5/1989,1521,Hills Creek
4/6/1989,1521,Hills Creek
4/7/1989,1522,Hills Creek
4/8/1989,1522,Hills Creek
4/9/1989,1523,Hills Creek
4/10/1989,1523,Hills Creek
4/11/1989,1524,Hills Creek
4/12/1989,1524,Hills Creek
4/13/1989,1525,Hills Creek
4/14/1989,1526,Hills Creek
4/15/1989,1526,Hills Creek
4/16/1989,1527,Hills Creek
4/17/1989,1527,Hills Creek
4/18/1989,1528,Hills Creek
4/19/1989,1528,Hills Creek
4/20/1989,1529,Hills Creek
4/21/1989,1529,Hills Creek
4/22/1989,1530,Hills Creek
4/23/1989,1530,Hills Creek
4/24/1989,1530,Hills Creek
4/25/1989,1530,Hills Creek
4/26/1989,1530,Hills Creek
4/27/1989,1530,Hills Creek
4/28/1989,1530,Hills Creek
4/29/1989,1529,Hills Creek
4/30/1989,1529,Hills Creek
5/1/1989,1529,Hills Creek
5/2/1989,1529,Hills Creek
5/3/1989,1529,Hills Creek
5/4/1989,1530,Hills Creek
5/5/1989,1531,Hills Creek
5/6/1989,1533,Hills Creek
5/7/1989,1534,Hills Creek
5/8/1989,1534,Hills Creek
5/9/1989,1535,Hills Creek
5/10/1989,1536,Hills Creek
5/11/1989,1536,Hills Creek
5/12/1989,1536,Hills Creek
5/13/1989,1535,Hills Creek
5/14/1989,1535,Hills Creek
5/15/1989,1535,Hills Creek
5/16/1989,1534,Hills Creek
5/17/1989,1533,Hills Creek
5/18/1989,1533,Hills Creek
5/19/1989,1532,Hills Creek
5/20/1989,1532,Hills Creek
5/21/1989,1531,Hills Creek
5/22/1989,1531,Hills Creek
5/23/1989,1531,Hills Creek
5/24/1989,1530,Hills Creek
5/25/1989,1530,Hills Creek
5/26/1989,1530,Hills Creek
5/27/1989,1531,Hills Creek
5/28/1989,1532,Hills Creek
5/29/1989,1533,Hills Creek
5/30/1989,1534,Hills Creek
5/31/1989,1534,Hills Creek
6/1/1989,1535,Hills Creek
6/2/1989,1535,Hills Creek
6/3/1989,1535,Hills Creek
6/4/1989,1535,Hills Creek
6/5/1989,1534,Hills Creek
6/6/1989,1534,Hills Creek
6/7/1989,1534,Hills Creek
6/8/1989,1533,Hills Creek
6/9/1989,1533,Hills Creek
6/10/1989,1532,Hills Creek
6/11/1989,1531,Hills Creek
6/12/1989,1531,Hills Creek
6/13/1989,1530,Hills Creek
6/14/1989,1529,Hills Creek
6/15/1989,1529,Hills Creek
6/16/1989,1530,Hills Creek
6/17/1989,1530,Hills Creek
6/18/1989,1530,Hills Creek
6/19/1989,1530,Hills Creek
6/20/1989,1530,Hills Creek
6/21/1989,1530,Hills Creek
6/22/1989,1530,Hills Creek
6/23/1989,1530,Hills Creek
6/24/1989,1529,Hills Creek
6/25/1989,1529,Hills Creek
6/26/1989,1528,Hills Creek
6/27/1989,1527,Hills Creek
6/28/1989,1527,Hills Creek
6/29/1989,1527,Hills Creek
6/30/1989,1527,Hills Creek
7/1/1989,1527,Hills Creek
7/2/1989,1527,Hills Creek
7/3/1989,1527,Hills Creek
7/4/1989,1527,Hills Creek
7/5/1989,1528,Hills Creek
7/6/1989,1528,Hills Creek
7/7/1989,1528,Hills Creek
7/8/1989,1528,Hills Creek
7/9/1989,1528,Hills Creek
7/10/1989,1528,Hills Creek
7/11/1989,1528,Hills Creek
7/12/1989,1528,Hills Creek
7/13/1989,1528,Hills Creek
7/14/1989,1528,Hills Creek
7/15/1989,1528,Hills Creek
7/16/1989,1528,Hills Creek
7/17/1989,1528,Hills Creek
7/18/1989,1528,Hills Creek
7/19/1989,1528,Hills Creek
7/20/1989,1527,Hills Creek
7/21/1989,1527,Hills Creek
7/22/1989,1527,Hills Creek
7/23/1989,1526,Hills Creek
7/24/1989,1526,Hills Creek
7/25/1989,1526,Hills Creek
7/26/1989,1526,Hills Creek
7/27/1989,1525,Hills Creek
7/28/1989,1525,Hills Creek
7/29/1989,1524,Hills Creek
7/30/1989,1524,Hills Creek
7/31/1989,1524,Hills Creek
8/1/1989,1524,Hills Creek
8/2/1989,1523,Hills Creek
8/3/1989,1522,Hills Creek
8/4/1989,1522,Hills Creek
8/5/1989,1522,Hills Creek
8/6/1989,1521,Hills Creek
8/7/1989,1520,Hills Creek
8/8/1989,1519,Hills Creek
8/9/1989,1518,Hills Creek
8/10/1989,1518,Hills Creek
8/11/1989,1518,Hills Creek
8/12/1989,1517,Hills Creek
8/13/1989,1516,Hills Creek
8/14/1989,1514,Hills Creek
8/15/1989,1514,Hills Creek
8/16/1989,1512,Hills Creek
8/17/1989,1511,Hills Creek
8/18/1989,1510,Hills Creek
8/19/1989,1510,Hills Creek
8/20/1989,1510,Hills Creek
8/21/1989,1509,Hills Creek
8/22/1989,1509,Hills Creek
8/23/1989,1509,Hills Creek
8/24/1989,1509,Hills Creek
8/25/1989,1508,Hills Creek
8/26/1989,1508,Hills Creek
8/27/1989,1507,Hills Creek
8/28/1989,1507,Hills Creek
8/29/1989,1506,Hills Creek
8/30/1989,1505,Hills Creek
8/31/1989,1504,Hills Creek
9/1/1989,1504,Hills Creek
9/2/1989,1504,Hills Creek
9/3/1989,1504,Hills Creek
9/4/1989,1503,Hills Creek
9/5/1989,1503,Hills Creek
9/6/1989,1502,Hills Creek
9/7/1989,1502,Hills Creek
9/8/1989,1501,Hills Creek
9/9/1989,1500,Hills Creek
9/10/1989,1499,Hills Creek
9/11/1989,1498,Hills Creek
9/12/1989,1498,Hills Creek
9/13/1989,1498,Hills Creek
9/14/1989,1498,Hills Creek
9/15/1989,1498,Hills Creek
9/16/1989,1497,Hills Creek
9/17/1989,1496,Hills Creek
9/18/1989,1496,Hills Creek
9/19/1989,1496,Hills Creek
9/20/1989,1496,Hills Creek
9/21/1989,1495,Hills Creek
9/22/1989,1495,Hills Creek
9/23/1989,1495,Hills Creek
9/24/1989,1493,Hills Creek
9/25/1989,1493,Hills Creek
9/26/1989,1493,Hills Creek
9/27/1989,1493,Hills Creek
9/28/1989,1493,Hills Creek
9/29/1989,1492,Hills Creek
9/30/1989,1491,Hills Creek
10/1/1989,1490,Hills Creek
10/2/1989,1490,Hills Creek
10/3/1989,1490,Hills Creek
10/4/1989,1490,Hills Creek
10/5/1989,1490,Hills Creek
10/6/1989,1488,Hills Creek
10/7/1989,1488,Hills Creek
10/8/1989,1488,Hills Creek
10/9/1989,1488,Hills Creek
10/10/1989,1487,Hills Creek
10/11/1989,1486,Hills Creek
10/12/1989,1485,Hills Creek
10/13/1989,1484,Hills Creek
10/14/1989,1483,Hills Creek
10/15/1989,1483,Hills Creek
10/16/1989,1483,Hills Creek
10/17/1989,1483,Hills Creek
10/18/1989,1482,Hills Creek
10/19/1989,1480,Hills Creek
10/20/1989,1480,Hills Creek
10/21/1989,1480,Hills Creek
10/22/1989,1480,Hills Creek
10/23/1989,1480,Hills Creek
10/24/1989,1480,Hills Creek
10/25/1989,1479,Hills Creek
10/26/1989,1478,Hills Creek
10/27/1989,1478,Hills Creek
10/28/1989,1478,Hills Creek
10/29/1989,1478,Hills Creek
10/30/1989,1478,Hills Creek
10/31/1989,1478,Hills Creek
11/1/1989,1478,Hills Creek
11/2/1989,1478,Hills Creek
11/3/1989,1478,Hills Creek
11/4/1989,1479,Hills Creek
11/5/1989,1479,Hills Creek
11/6/1989,1479,Hills Creek
11/7/1989,1479,Hills Creek
11/8/1989,1479,Hills Creek
11/9/1989,1479,Hills Creek
11/10/1989,1479,Hills Creek
11/11/1989,1480,Hills Creek
11/12/1989,1480,Hills Creek
11/13/1989,1480,Hills Creek
11/14/1989,1480,Hills Creek
11/15/1989,1478,Hills Creek
11/16/1989,1476,Hills Creek
11/17/1989,1474,Hills Creek
11/18/1989,1472,Hills Creek
11/19/1989,1470,Hills Creek
11/20/1989,1468,Hills Creek
11/21/1989,1466,Hills Creek
11/22/1989,1464,Hills Creek
11/23/1989,1461,Hills Creek
11/24/1989,1459,Hills Creek
11/25/1989,1457,Hills Creek
11/26/1989,1455,Hills Creek
11/27/1989,1454,Hills Creek
11/28/1989,1453,Hills Creek
11/29/1989,1451,Hills Creek
11/30/1989,1450,Hills Creek
12/1/1989,1449,Hills Creek
12/2/1989,1448,Hills Creek
12/3/1989,1448,Hills Creek
12/4/1989,1448,Hills Creek
12/5/1989,1448,Hills Creek
12/6/1989,1449,Hills Creek
12/7/1989,1449,Hills Creek
12/8/1989,1450,Hills Creek
12/9/1989,1450,Hills Creek
12/10/1989,1450,Hills Creek
12/11/1989,1450,Hills Creek
12/12/1989,1449,Hills Creek
12/13/1989,1449,Hills Creek
12/14/1989,1448,Hills Creek
12/15/1989,1448,Hills Creek
12/16/1989,1448,Hills Creek
12/17/1989,1448,Hills Creek
12/18/1989,1448,Hills Creek
12/19/1989,1448,Hills Creek
12/20/1989,1448,Hills Creek
12/21/1989,1448,Hills Creek
12/22/1989,1448,Hills Creek
12/23/1989,1448,Hills Creek
12/24/1989,1448,Hills Creek
12/25/1989,1448,Hills Creek
12/26/1989,1448,Hills Creek
12/27/1989,1448,Hills Creek
12/28/1989,1448,Hills Creek
12/29/1989,1448,Hills Creek
12/30/1989,1448,Hills Creek
12/31/1989,1448,Hills Creek
1/1/1990,1448,Hills Creek
1/2/1990,1448,Hills Creek
1/3/1990,1448,Hills Creek
1/4/1990,1448,Hills Creek
1/5/1990,1448,Hills Creek
1/6/1990,1448,Hills Creek
1/7/1990,1455,Hills Creek
1/8/1990,1463,Hills Creek
1/9/1990,1464,Hills Creek
1/10/1990,1463,Hills Creek
1/11/1990,1462,Hills Creek
1/12/1990,1460,Hills Creek
1/13/1990,1458,Hills Creek
1/14/1990,1457,Hills Creek
1/15/1990,1455,Hills Creek
1/16/1990,1454,Hills Creek
1/17/1990,1453,Hills Creek
1/18/1990,1452,Hills Creek
1/19/1990,1451,Hills Creek
1/20/1990,1450,Hills Creek
1/21/1990,1450,Hills Creek
1/22/1990,1449,Hills Creek
1/23/1990,1448,Hills Creek
1/24/1990,1448,Hills Creek
1/25/1990,1448,Hills Creek
1/26/1990,1448,Hills Creek
1/27/1990,1448,Hills Creek
1/28/1990,1448,Hills Creek
1/29/1990,1449,Hills Creek
1/30/1990,1449,Hills Creek
1/31/1990,1450,Hills Creek
2/1/1990,1451,Hills Creek
2/2/1990,1452,Hills Creek
2/3/1990,1453,Hills Creek
2/4/1990,1453,Hills Creek
2/5/1990,1454,Hills Creek
2/6/1990,1455,Hills Creek
2/7/1990,1455,Hills Creek
2/8/1990,1456,Hills Creek
2/9/1990,1457,Hills Creek
2/10/1990,1459,Hills Creek
2/11/1990,1461,Hills Creek
2/12/1990,1462,Hills Creek
2/13/1990,1463,Hills Creek
2/14/1990,1464,Hills Creek
2/15/1990,1464,Hills Creek
2/16/1990,1465,Hills Creek
2/17/1990,1465,Hills Creek
2/18/1990,1466,Hills Creek
2/19/1990,1466,Hills Creek
2/20/1990,1466,Hills Creek
2/21/1990,1467,Hills Creek
2/22/1990,1468,Hills Creek
2/23/1990,1470,Hills Creek
2/24/1990,1472,Hills Creek
2/25/1990,1473,Hills Creek
2/26/1990,1475,Hills Creek
2/27/1990,1477,Hills Creek
2/28/1990,1479,Hills Creek
3/1/1990,1481,Hills Creek
3/2/1990,1482,Hills Creek
3/3/1990,1484,Hills Creek
3/4/1990,1486,Hills Creek
3/5/1990,1487,Hills Creek
3/6/1990,1488,Hills Creek
3/7/1990,1489,Hills Creek
3/8/1990,1491,Hills Creek
3/9/1990,1492,Hills Creek
3/10/1990,1493,Hills Creek
3/11/1990,1494,Hills Creek
3/12/1990,1495,Hills Creek
3/13/1990,1496,Hills Creek
3/14/1990,1497,Hills Creek
3/15/1990,1498,Hills Creek
3/16/1990,1498,Hills Creek
3/17/1990,1499,Hills Creek
3/18/1990,1500,Hills Creek
3/19/1990,1502,Hills Creek
3/20/1990,1503,Hills Creek
3/21/1990,1504,Hills Creek
3/22/1990,1506,Hills Creek
3/23/1990,1507,Hills Creek
3/24/1990,1509,Hills Creek
3/25/1990,1510,Hills Creek
3/26/1990,1511,Hills Creek
3/27/1990,1512,Hills Creek
3/28/1990,1514,Hills Creek
3/29/1990,1514,Hills Creek
3/30/1990,1514,Hills Creek
3/31/1990,1514,Hills Creek
4/1/1990,1514,Hills Creek
4/2/1990,1513,Hills Creek
4/3/1990,1513,Hills Creek
4/4/1990,1513,Hills Creek
4/5/1990,1513,Hills Creek
4/6/1990,1512,Hills Creek
4/7/1990,1512,Hills Creek
4/8/1990,1512,Hills Creek
4/9/1990,1511,Hills Creek
4/10/1990,1511,Hills Creek
4/11/1990,1510,Hills Creek
4/12/1990,1510,Hills Creek
4/13/1990,1509,Hills Creek
4/14/1990,1509,Hills Creek
4/15/1990,1508,Hills Creek
4/16/1990,1508,Hills Creek
4/17/1990,1507,Hills Creek
4/18/1990,1507,Hills Creek
4/19/1990,1506,Hills Creek
4/20/1990,1506,Hills Creek
4/21/1990,1505,Hills Creek
4/22/1990,1504,Hills Creek
4/23/1990,1504,Hills Creek
4/24/1990,1504,Hills Creek
4/25/1990,1504,Hills Creek
4/26/1990,1505,Hills Creek
4/27/1990,1508,Hills Creek
4/28/1990,1513,Hills Creek
4/29/1990,1515,Hills Creek
4/30/1990,1517,Hills Creek
5/1/1990,1518,Hills Creek
5/2/1990,1519,Hills Creek
5/3/1990,1520,Hills Creek
5/4/1990,1521,Hills Creek
5/5/1990,1522,Hills Creek
5/6/1990,1522,Hills Creek
5/7/1990,1523,Hills Creek
5/8/1990,1522,Hills Creek
5/9/1990,1522,Hills Creek
5/10/1990,1521,Hills Creek
5/11/1990,1520,Hills Creek
5/12/1990,1519,Hills Creek
5/13/1990,1518,Hills Creek
5/14/1990,1517,Hills Creek
5/15/1990,1516,Hills Creek
5/16/1990,1515,Hills Creek
5/17/1990,1514,Hills Creek
5/18/1990,1513,Hills Creek
5/19/1990,1512,Hills Creek
5/20/1990,1511,Hills Creek
5/21/1990,1510,Hills Creek
5/22/1990,1510,Hills Creek
5/23/1990,1509,Hills Creek
5/24/1990,1508,Hills Creek
5/25/1990,1508,Hills Creek
5/26/1990,1507,Hills Creek
5/27/1990,1506,Hills Creek
5/28/1990,1505,Hills Creek
5/29/1990,1505,Hills Creek
5/30/1990,1504,Hills Creek
5/31/1990,1505,Hills Creek
6/1/1990,1506,Hills Creek
6/2/1990,1506,Hills Creek
6/3/1990,1507,Hills Creek
6/4/1990,1508,Hills Creek
6/5/1990,1508,Hills Creek
6/6/1990,1509,Hills Creek
6/7/1990,1510,Hills Creek
6/8/1990,1511,Hills Creek
6/9/1990,1512,Hills Creek
6/10/1990,1512,Hills Creek
6/11/1990,1513,Hills Creek
6/12/1990,1514,Hills Creek
6/13/1990,1514,Hills Creek
6/14/1990,1515,Hills Creek
6/15/1990,1516,Hills Creek
6/16/1990,1516,Hills Creek
6/17/1990,1517,Hills Creek
6/18/1990,1517,Hills Creek
6/19/1990,1517,Hills Creek
6/20/1990,1517,Hills Creek
6/21/1990,1518,Hills Creek
6/22/1990,1518,Hills Creek
6/23/1990,1518,Hills Creek
6/24/1990,1518,Hills Creek
6/25/1990,1518,Hills Creek
6/26/1990,1518,Hills Creek
6/27/1990,1518,Hills Creek
6/28/1990,1518,Hills Creek
6/29/1990,1518,Hills Creek
6/30/1990,1519,Hills Creek
7/1/1990,1519,Hills Creek
7/2/1990,1519,Hills Creek
7/3/1990,1519,Hills Creek
7/4/1990,1519,Hills Creek
7/5/1990,1519,Hills Creek
7/6/1990,1519,Hills Creek
7/7/1990,1519,Hills Creek
7/8/1990,1519,Hills Creek
7/9/1990,1519,Hills Creek
7/10/1990,1519,Hills Creek
7/11/1990,1519,Hills Creek
7/12/1990,1519,Hills Creek
7/13/1990,1519,Hills Creek
7/14/1990,1519,Hills Creek
7/15/1990,1519,Hills Creek
7/16/1990,1519,Hills Creek
7/17/1990,1519,Hills Creek
7/18/1990,1519,Hills Creek
7/19/1990,1519,Hills Creek
7/20/1990,1519,Hills Creek
7/21/1990,1519,Hills Creek
7/22/1990,1519,Hills Creek
7/23/1990,1518,Hills Creek
7/24/1990,1517,Hills Creek
7/25/1990,1517,Hills Creek
7/26/1990,1517,Hills Creek
7/27/1990,1517,Hills Creek
7/28/1990,1517,Hills Creek
7/29/1990,1515,Hills Creek
7/30/1990,1514,Hills Creek
7/31/1990,1514,Hills Creek
8/1/1990,1513,Hills Creek
8/2/1990,1511,Hills Creek
8/3/1990,1510,Hills Creek
8/4/1990,1509,Hills Creek
8/5/1990,1508,Hills Creek
8/6/1990,1507,Hills Creek
8/7/1990,1506,Hills Creek
8/8/1990,1504,Hills Creek
8/9/1990,1503,Hills Creek
8/10/1990,1503,Hills Creek
8/11/1990,1501,Hills Creek
8/12/1990,1500,Hills Creek
8/13/1990,1499,Hills Creek
8/14/1990,1497,Hills Creek
8/15/1990,1496,Hills Creek
8/16/1990,1495,Hills Creek
8/17/1990,1495,Hills Creek
8/18/1990,1494,Hills Creek
8/19/1990,1494,Hills Creek
8/20/1990,1493,Hills Creek
8/21/1990,1491,Hills Creek
8/22/1990,1490,Hills Creek
8/23/1990,1489,Hills Creek
8/24/1990,1489,Hills Creek
8/25/1990,1487,Hills Creek
8/26/1990,1487,Hills Creek
8/27/1990,1485,Hills Creek
8/28/1990,1484,Hills Creek
8/29/1990,1483,Hills Creek
8/30/1990,1482,Hills Creek
8/31/1990,1482,Hills Creek
9/1/1990,1481,Hills Creek
9/2/1990,1481,Hills Creek
9/3/1990,1481,Hills Creek
9/4/1990,1481,Hills Creek
9/5/1990,1481,Hills Creek
9/6/1990,1481,Hills Creek
9/7/1990,1481,Hills Creek
9/8/1990,1481,Hills Creek
9/9/1990,1480,Hills Creek
9/10/1990,1480,Hills Creek
9/11/1990,1480,Hills Creek
9/12/1990,1480,Hills Creek
9/13/1990,1479,Hills Creek
9/14/1990,1478,Hills Creek
9/15/1990,1478,Hills Creek
9/16/1990,1478,Hills Creek
9/17/1990,1477,Hills Creek
9/18/1990,1477,Hills Creek
9/19/1990,1477,Hills Creek
9/20/1990,1475,Hills Creek
9/21/1990,1475,Hills Creek
9/22/1990,1474,Hills Creek
9/23/1990,1474,Hills Creek
9/24/1990,1473,Hills Creek
9/25/1990,1473,Hills Creek
9/26/1990,1473,Hills Creek
9/27/1990,1473,Hills Creek
9/28/1990,1472,Hills Creek
9/29/1990,1471,Hills Creek
9/30/1990,1471,Hills Creek
10/1/1990,1470,Hills Creek
10/2/1990,1469,Hills Creek
10/3/1990,1467,Hills Creek
10/4/1990,1467,Hills Creek
10/5/1990,1466,Hills Creek
10/6/1990,1466,Hills Creek
10/7/1990,1464,Hills Creek
10/8/1990,1463,Hills Creek
10/9/1990,1463,Hills Creek
10/10/1990,1461,Hills Creek
10/11/1990,1460,Hills Creek
10/12/1990,1459,Hills Creek
10/13/1990,1458,Hills Creek
10/14/1990,1458,Hills Creek
10/15/1990,1458,Hills Creek
10/16/1990,1458,Hills Creek
10/17/1990,1457,Hills Creek
10/18/1990,1457,Hills Creek
10/19/1990,1457,Hills Creek
10/20/1990,1457,Hills Creek
10/21/1990,1457,Hills Creek
10/22/1990,1457,Hills Creek
10/23/1990,1457,Hills Creek
10/24/1990,1457,Hills Creek
10/25/1990,1456,Hills Creek
10/26/1990,1456,Hills Creek
10/27/1990,1456,Hills Creek
10/28/1990,1456,Hills Creek
10/29/1990,1455,Hills Creek
10/30/1990,1456,Hills Creek
10/31/1990,1457,Hills Creek
11/1/1990,1457,Hills Creek
11/2/1990,1458,Hills Creek
11/3/1990,1458,Hills Creek
11/4/1990,1459,Hills Creek
11/5/1990,1460,Hills Creek
11/6/1990,1460,Hills Creek
11/7/1990,1460,Hills Creek
11/8/1990,1461,Hills Creek
11/9/1990,1461,Hills Creek
11/10/1990,1462,Hills Creek
11/11/1990,1462,Hills Creek
11/12/1990,1463,Hills Creek
11/13/1990,1463,Hills Creek
11/14/1990,1463,Hills Creek
11/15/1990,1464,Hills Creek
11/16/1990,1464,Hills Creek
11/17/1990,1464,Hills Creek
11/18/1990,1464,Hills Creek
11/19/1990,1464,Hills Creek
11/20/1990,1464,Hills Creek
11/21/1990,1464,Hills Creek
11/22/1990,1464,Hills Creek
11/23/1990,1461,Hills Creek
11/24/1990,1459,Hills Creek
11/25/1990,1458,Hills Creek
11/26/1990,1458,Hills Creek
11/27/1990,1457,Hills Creek
11/28/1990,1456,Hills Creek
11/29/1990,1455,Hills Creek
11/30/1990,1454,Hills Creek
12/1/1990,1454,Hills Creek
12/2/1990,1453,Hills Creek
12/3/1990,1453,Hills Creek
12/4/1990,1452,Hills Creek
12/5/1990,1451,Hills Creek
12/6/1990,1451,Hills Creek
12/7/1990,1450,Hills Creek
12/8/1990,1449,Hills Creek
12/9/1990,1449,Hills Creek
12/10/1990,1450,Hills Creek
